Voltage	Current	Upper Vertex
V	A	V
-0.63232421875	-1.12060546875E-5	0.75 V
-0.634765625	-1.08734130859375E-5	0.75 V
-0.63720703125	-1.080322265625E-5	0.75 V
-0.6396484375	-1.102294921875E-5	0.75 V
-0.64208984375	-1.07391357421875E-5	0.75 V
-0.64453125	-1.10198974609375E-5	0.75 V
-0.64697265625	-1.11419677734375E-5	0.75 V
-0.6494140625	-1.09527587890625E-5	0.75 V
-0.65185546875	-1.12274169921875E-5	0.75 V
-0.654296875	-1.11328125E-5	0.75 V
-0.65673828125	-1.0845947265625E-5	0.75 V
-0.6591796875	-1.099853515625E-5	0.75 V
-0.66162109375	-1.1456298828125E-5	0.75 V
-0.6640625	-1.09161376953125E-5	0.75 V
-0.66650390625	-1.1407470703125E-5	0.75 V
-0.6689453125	-1.116943359375E-5	0.75 V
-0.67138671875	-1.10504150390625E-5	0.75 V
-0.673828125	-1.14654541015625E-5	0.75 V
-0.67626953125	-1.13128662109375E-5	0.75 V
-0.6787109375	-1.1090087890625E-5	0.75 V
-0.68115234375	-1.148681640625E-5	0.75 V
-0.68359375	-1.14105224609375E-5	0.75 V
-0.68603515625	-1.12762451171875E-5	0.75 V
-0.6884765625	-1.1383056640625E-5	0.75 V
-0.69091796875	-1.13189697265625E-5	0.75 V
-0.693359375	-1.12945556640625E-5	0.75 V
-0.69580078125	-1.16973876953125E-5	0.75 V
-0.6982421875	-1.1962890625E-5	0.75 V
-0.70068359375	-1.1578369140625E-5	0.75 V
-0.703125	-1.18377685546875E-5	0.75 V
-0.70556640625	-1.18896484375E-5	0.75 V
-0.7080078125	-1.13128662109375E-5	0.75 V
-0.71044921875	-1.1737060546875E-5	0.75 V
-0.712890625	-1.19659423828125E-5	0.75 V
-0.71533203125	-1.17401123046875E-5	0.75 V
-0.7177734375	-1.18316650390625E-5	0.75 V
-0.72021484375	-1.1859130859375E-5	0.75 V
-0.72265625	-1.1962890625E-5	0.75 V
-0.72509765625	-1.2158203125E-5	0.75 V
-0.7275390625	-1.1944580078125E-5	0.75 V
-0.72998046875	-1.21673583984375E-5	0.75 V
-0.732421875	-1.2982177734375E-5	0.75 V
-0.73486328125	-1.22650146484375E-5	0.75 V
-0.7373046875	-1.19384765625E-5	0.75 V
-0.73974609375	-1.2042236328125E-5	0.75 V
-0.7421875	-1.24481201171875E-5	0.75 V
-0.74462890625	-1.22100830078125E-5	0.75 V
-0.7470703125	-1.23992919921875E-5	0.75 V
-0.74951171875	-1.21490478515625E-5	0.75 V
-0.751953125	-1.2200927734375E-5	0.75 V
-0.74951171875	-1.219482421875E-5	0.75 V
-0.7470703125	-1.2176513671875E-5	0.75 V
-0.74462890625	-1.19598388671875E-5	0.75 V
-0.7421875	-1.197509765625E-5	0.75 V
-0.73974609375	-1.2109375E-5	0.75 V
-0.7373046875	-1.177978515625E-5	0.75 V
-0.73486328125	-1.1822509765625E-5	0.75 V
-0.732421875	-1.2060546875E-5	0.75 V
-0.72998046875	-1.1431884765625E-5	0.75 V
-0.7275390625	-1.131591796875E-5	0.75 V
-0.72509765625	-1.14532470703125E-5	0.75 V
-0.72265625	-1.14166259765625E-5	0.75 V
-0.72021484375	-1.12335205078125E-5	0.75 V
-0.7177734375	-1.14349365234375E-5	0.75 V
-0.71533203125	-1.12579345703125E-5	0.75 V
-0.712890625	-1.1395263671875E-5	0.75 V
-0.71044921875	-1.10565185546875E-5	0.75 V
-0.7080078125	-1.082763671875E-5	0.75 V
-0.70556640625	-1.063232421875E-5	0.75 V
-0.703125	-1.11785888671875E-5	0.75 V
-0.70068359375	-1.07208251953125E-5	0.75 V
-0.6982421875	-1.09588623046875E-5	0.75 V
-0.69580078125	-1.09344482421875E-5	0.75 V
-0.693359375	-1.04705810546875E-5	0.75 V
-0.69091796875	-1.06964111328125E-5	0.75 V
-0.6884765625	-1.0577392578125E-5	0.75 V
-0.68603515625	-1.03363037109375E-5	0.75 V
-0.68359375	-1.0552978515625E-5	0.75 V
-0.68115234375	-1.09100341796875E-5	0.75 V
-0.6787109375	-1.041259765625E-5	0.75 V
-0.67626953125	-1.04034423828125E-5	0.75 V
-0.673828125	-1.051025390625E-5	0.75 V
-0.67138671875	-1.03240966796875E-5	0.75 V
-0.6689453125	-9.8297119140625E-6	0.75 V
-0.66650390625	-9.97314453125E-6	0.75 V
-0.6640625	-1.00921630859375E-5	0.75 V
-0.66162109375	-9.8785400390625E-6	0.75 V
-0.6591796875	-1.0064697265625E-5	0.75 V
-0.65673828125	-9.8968505859375E-6	0.75 V
-0.654296875	-9.930419921875E-6	0.75 V
-0.65185546875	-9.979248046875E-6	0.75 V
-0.6494140625	-9.564208984375E-6	0.75 V
-0.64697265625	-9.405517578125E-6	0.75 V
