Voltage	Current	Upper Vertex
V	A	V
-0.10498046875	-1.56402587890625E-6	0.25 V
-0.107421875	-1.63299560546875E-6	0.25 V
-0.10986328125	-1.70745849609375E-6	0.25 V
-0.1123046875	-1.708984375E-6	0.25 V
-0.11474609375	-1.551513671875E-6	0.25 V
-0.1171875	-1.74072265625E-6	0.25 V
-0.11962890625	-1.99005126953125E-6	0.25 V
-0.1220703125	-1.9049072265625E-6	0.25 V
-0.12451171875	-1.87225341796875E-6	0.25 V
-0.126953125	-1.67999267578125E-6	0.25 V
-0.12939453125	-1.97174072265625E-6	0.25 V
-0.1318359375	-2.09442138671875E-6	0.25 V
-0.13427734375	-1.99188232421875E-6	0.25 V
-0.13671875	-1.97479248046875E-6	0.25 V
-0.13916015625	-2.0867919921875E-6	0.25 V
-0.1416015625	-2.4420166015625E-6	0.25 V
-0.14404296875	-2.10540771484375E-6	0.25 V
-0.146484375	-2.2357177734375E-6	0.25 V
-0.14892578125	-2.37884521484375E-6	0.25 V
-0.1513671875	-1.9189453125E-6	0.25 V
-0.15380859375	-2.298583984375E-6	0.25 V
-0.15625	-2.47222900390625E-6	0.25 V
-0.15869140625	-2.5634765625E-6	0.25 V
-0.1611328125	-2.24517822265625E-6	0.25 V
-0.16357421875	-2.62847900390625E-6	0.25 V
-0.166015625	-2.68951416015625E-6	0.25 V
-0.16845703125	-2.28668212890625E-6	0.25 V
-0.1708984375	-2.53173828125E-6	0.25 V
-0.17333984375	-2.57293701171875E-6	0.25 V
-0.17578125	-2.8485107421875E-6	0.25 V
-0.17822265625	-2.7752685546875E-6	0.25 V
-0.1806640625	-2.56378173828125E-6	0.25 V
-0.18310546875	-2.896728515625E-6	0.25 V
-0.185546875	-2.742919921875E-6	0.25 V
-0.18798828125	-2.7880859375E-6	0.25 V
-0.1904296875	-3.06243896484375E-6	0.25 V
-0.19287109375	-2.89703369140625E-6	0.25 V
-0.1953125	-2.74444580078125E-6	0.25 V
-0.19775390625	-3.01788330078125E-6	0.25 V
-0.2001953125	-2.9071044921875E-6	0.25 V
-0.20263671875	-3.0743408203125E-6	0.25 V
-0.205078125	-3.189697265625E-6	0.25 V
-0.20751953125	-3.343505859375E-6	0.25 V
-0.2099609375	-3.2440185546875E-6	0.25 V
-0.21240234375	-3.20953369140625E-6	0.25 V
-0.21484375	-3.23944091796875E-6	0.25 V
-0.21728515625	-3.22265625E-6	0.25 V
-0.2197265625	-3.28826904296875E-6	0.25 V
-0.22216796875	-3.1793212890625E-6	0.25 V
-0.224609375	-3.30963134765625E-6	0.25 V
-0.22705078125	-3.4002685546875E-6	0.25 V
-0.2294921875	-3.704833984375E-6	0.25 V
-0.23193359375	-3.4283447265625E-6	0.25 V
-0.234375	-3.56353759765625E-6	0.25 V
-0.23681640625	-3.868408203125E-6	0.25 V
-0.2392578125	-3.70147705078125E-6	0.25 V
-0.24169921875	-3.49639892578125E-6	0.25 V
-0.244140625	-3.80035400390625E-6	0.25 V
-0.24658203125	-3.61663818359375E-6	0.25 V
-0.2490234375	-3.8671875E-6	0.25 V
-0.25146484375	-3.94805908203125E-6	0.25 V
-0.25390625	-3.8873291015625E-6	0.25 V
-0.25634765625	-3.91571044921875E-6	0.25 V
-0.2587890625	-3.7225341796875E-6	0.25 V
-0.26123046875	-3.69873046875E-6	0.25 V
-0.263671875	-3.88458251953125E-6	0.25 V
-0.26611328125	-4.27459716796875E-6	0.25 V
