Time	Current	Time	Current	Time	Current	Time	Current
s	A	s	A	s	A	s	A
0.8 V	0.8 V	1.2 V	1.2 V	1.4 V	1.4 V	1.6 V	1.6 V
0.0735379998143344	2.25830078125E-5	0.0735419998143243	3.72314453125E-5	0.0735299998143546	5.126953125E-5	0.0735239998143697	7.32421875E-5
0.073635999814087	2.288818359375E-5	0.0736389998140794	3.814697265625E-5	0.0736279998141072	5.157470703125E-5	0.0736219998141223	7.38525390625E-5
0.0737409998138219	2.410888671875E-5	0.0737449998138118	3.631591796875E-5	0.0737329998138421	5.157470703125E-5	0.0737189998138774	7.537841796875E-5
0.073837999813577	2.288818359375E-5	0.0738419998135669	3.875732421875E-5	0.0738309998135946	5.126953125E-5	0.0738239998136123	7.781982421875E-5
0.0739359998133295	2.288818359375E-5	0.0739399998133194	3.509521484375E-5	0.0739279998133497	5.126953125E-5	0.073917999813375	7.781982421875E-5
0.0740409998130644	2.38037109375E-5	0.0740439998130569	3.90625E-5	0.0740329998130846	5.218505859375E-5	0.0740229998131099	7.843017578125E-5
0.0741379998128195	2.25830078125E-5	0.0741419998128094	3.90625E-5	0.0741269998128473	5.218505859375E-5	0.074119999812865	8.056640625E-5
0.0742359998125721	2.349853515625E-5	0.074239999812562	3.7841796875E-5	0.0742319998125822	5.2490234375E-5	0.0742179998126176	8.1787109375E-5
0.074340999812307	2.38037109375E-5	0.0743449998122969	3.96728515625E-5	0.0743289998123373	5.401611328125E-5	0.0743229998123525	8.056640625E-5
0.0744379998120621	2.38037109375E-5	0.0744429998120495	3.60107421875E-5	0.0744269998120899	5.18798828125E-5	0.074420999812105	8.331298828125E-5
0.0745359998118147	2.288818359375E-5	0.0745389998118071	3.875732421875E-5	0.0745319998118248	5.43212890625E-5	0.0745179998118601	8.4228515625E-5
0.0746409998115496	2.410888671875E-5	0.0746449998115395	3.662109375E-5	0.0746299998115774	5.462646484375E-5	0.074622999811595	8.575439453125E-5
0.0747349998113123	2.288818359375E-5	0.0747419998112946	3.84521484375E-5	0.0747269998113325	5.401611328125E-5	0.0747209998113476	8.758544921875E-5
0.0748399998110472	2.288818359375E-5	0.0748399998110472	4.241943359375E-5	0.0748329998110648	5.523681640625E-5	0.0748179998111027	8.880615234375E-5
0.0749369998108023	2.3193359375E-5	0.0749449998107821	4.150390625E-5	0.0749299998108199	5.645751953125E-5	0.0749229998108376	9.033203125E-5
0.0750349998105548	2.25830078125E-5	0.0750419998105372	3.875732421875E-5	0.075026999810575	5.7373046875E-5	0.0750199998105927	9.1552734375E-5
0.0751399998102897	2.25830078125E-5	0.0751389998102923	3.936767578125E-5	0.0751319998103099	5.67626953125E-5	0.0751179998103453	9.27734375E-5
0.0752369998100448	2.349853515625E-5	0.0752449998100246	3.90625E-5	0.0752299998100625	5.706787109375E-5	0.0752229998100802	9.613037109375E-5
0.0753349998097974	2.38037109375E-5	0.0753419998097797	3.875732421875E-5	0.0753269998098176	5.7373046875E-5	0.0753199998098353	9.46044921875E-5
0.0754399998095323	2.25830078125E-5	0.0754399998095323	3.7841796875E-5	0.0754319998095525	5.7373046875E-5	0.0754179998095879	9.6435546875E-5
0.0755379998092849	2.227783203125E-5	0.0755449998092672	4.2724609375E-5	0.0755299998093051	5.767822265625E-5	0.0755229998093228	9.674072265625E-5
0.07563499980904	2.197265625E-5	0.0756419998090223	3.997802734375E-5	0.0756269998090602	5.859375E-5	0.0756199998090779	9.796142578125E-5
0.0757399998087749	2.349853515625E-5	0.0757399998087749	4.150390625E-5	0.0757329998087926	5.92041015625E-5	0.0757179998088304	9.918212890625E-5
0.07583699980853	2.3193359375E-5	0.0758439998085123	3.96728515625E-5	0.0758299998085477	5.92041015625E-5	0.0758229998085653	1.0101318359375E-4
0.0759349998082826	2.288818359375E-5	0.0759389998082725	3.84521484375E-5	0.0759269998083028	6.04248046875E-5	0.075916999808328	1.025390625E-4
0.0760399998080175	2.349853515625E-5	0.0760439998080074	3.997802734375E-5	0.0760319998080377	6.04248046875E-5	0.0760219998080629	1.03759765625E-4
0.07613799980777	2.288818359375E-5	0.0761409998077625	4.0283203125E-5	0.0761299998077902	6.256103515625E-5	0.076118999807818	1.0345458984375E-4
0.0762349998075251	2.227783203125E-5	0.076238999807515	3.936767578125E-5	0.0762279998075428	6.134033203125E-5	0.0762169998075706	1.0528564453125E-4
0.07633999980726	2.166748046875E-5	0.0763439998072499	4.364013671875E-5	0.0763329998072777	6.16455078125E-5	0.0763219998073055	1.06201171875E-4
0.0764379998070126	2.288818359375E-5	0.076440999807005	4.058837890625E-5	0.0764299998070328	6.2255859375E-5	0.076419999807058	1.07421875E-4
0.0765349998067677	2.3193359375E-5	0.0765389998067576	3.96728515625E-5	0.0765269998067879	6.2255859375E-5	0.0765169998068131	1.0833740234375E-4
0.0766399998065026	1.983642578125E-5	0.0766439998064925	4.119873046875E-5	0.0766329998065203	6.40869140625E-5	0.0766229998065455	1.1016845703125E-4
0.0767369998062577	2.13623046875E-5	0.0767419998062451	4.058837890625E-5	0.0767299998062754	6.34765625E-5	0.0767199998063006	1.1138916015625E-4
0.0768349998060103	2.288818359375E-5	0.0768389998060002	4.119873046875E-5	0.0768279998060279	6.4697265625E-5	0.0768169998060557	1.123046875E-4
0.0769399998057452	2.25830078125E-5	0.0769439998057351	4.0283203125E-5	0.0769329998057628	6.4697265625E-5	0.0769219998057906	1.1474609375E-4
